route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
185-5065,BT 26_27-43779,38474129-BT 26_27-43779,"Garden City interchange",1,,1850018
185-5065,BT 26_27-43779,38474130-BT 26_27-43779,"Garden City interchange",1,,1850018
185-5065,BT 26_27-43779,38474131-BT 26_27-43779,"Garden City interchange",1,,1850018
185-5065,BT 26_27-43779,38474132-BT 26_27-43779,"Garden City interchange",1,,1850018
185-5065,BT 26_27-43779,38474133-BT 26_27-43779,"Garden City interchange",1,,1850018
185-5065,BT 26_27-43779,38474134-BT 26_27-43779,"Garden City interchange",1,,1850018
185-5065,BT 26_27-43779,38474135-BT 26_27-43779,"Garden City interchange",1,,1850018
185-5065,BT 26_27-43779,38474136-BT 26_27-43779,"Garden City interchange",1,,1850018
185-5065,BT 26_27-43779,38474137-BT 26_27-43779,"Garden City interchange",1,,1850018
197-5065,BT 26_27-43779,38474138-BT 26_27-43779,"City - South Brisbane loop",0,,1970005
197-5065,BT 26_27-43779,38474139-BT 26_27-43779,"City - South Brisbane loop",0,,1970005
197-5065,BT 26_27-43779,38474140-BT 26_27-43779,"City - South Brisbane loop",0,,1970005
197-5065,BT 26_27-43779,38474141-BT 26_27-43779,"City - South Brisbane loop",0,,1970005
197-5065,BT 26_27-43779,38474142-BT 26_27-43779,"City - South Brisbane loop",0,,1970005
202-5065,BT 26_27-43779,38474143-BT 26_27-43779,"Dutton Park station, Cornwall St",0,,2020028
202-5065,BT 26_27-43779,38474144-BT 26_27-43779,"Dutton Park station, Cornwall St",0,,2020028
202-5065,BT 26_27-43779,38474145-BT 26_27-43779,"Dutton Park station, Cornwall St",0,,2020028
202-5065,BT 26_27-43779,38474146-BT 26_27-43779,"Dutton Park station, Cornwall St",0,,2020028
202-5065,BT 26_27-43779,38474147-BT 26_27-43779,"Dutton Park station, Cornwall St",0,,2020028
202-5065,BT 26_27-43779,38474148-BT 26_27-43779,"Carindale interchange",1,,2020029
202-5065,BT 26_27-43779,38474149-BT 26_27-43779,"Carindale interchange",1,,2020029
202-5065,BT 26_27-43779,38474150-BT 26_27-43779,"Carindale interchange",1,,2020029
202-5065,BT 26_27-43779,38474151-BT 26_27-43779,"Carindale interchange",1,,2020029
202-5065,BT 26_27-43779,38474152-BT 26_27-43779,"Carindale interchange",1,,2020029
309-5065,BT 26_27-43779,38474153-BT 26_27-43779,"City, Adelaide St Stop 47",0,,3090017
309-5065,BT 26_27-43779,38474154-BT 26_27-43779,"City, Adelaide St Stop 47",0,,3090017
309-5065,BT 26_27-43779,38474155-BT 26_27-43779,"City, Adelaide St Stop 47",0,,3090017
309-5065,BT 26_27-43779,38474156-BT 26_27-43779,"City, Adelaide St Stop 47",0,,3090017
309-5065,BT 26_27-43779,38474157-BT 26_27-43779,"City, Adelaide St Stop 47",0,,3090017
309-5065,BT 26_27-43779,38474158-BT 26_27-43779,"City, Adelaide St Stop 47",0,,3090017
309-5065,BT 26_27-43779,38474159-BT 26_27-43779,"City, Adelaide St Stop 47",0,,3090017
309-5065,BT 26_27-43779,38474160-BT 26_27-43779,"City, Adelaide St Stop 47",0,,3090017
309-5065,BT 26_27-43779,38474161-BT 26_27-43779,"City, Adelaide St Stop 47",0,,3090017
309-5065,BT 26_27-43779,38474162-BT 26_27-43779,"City, Adelaide St Stop 47",0,,3090017
309-5065,BT 26_27-43779,38474163-BT 26_27-43779,"City, Adelaide St Stop 47",0,,3090017
309-5065,BT 26_27-43779,38474164-BT 26_27-43779,"City, Adelaide St Stop 47",0,,3090017
309-5065,BT 26_27-43779,38474165-BT 26_27-43779,"City, Adelaide St Stop 47",0,,3090017
309-5065,BT 26_27-43779,38474166-BT 26_27-43779,"RBWH station",1,,3090018
309-5065,BT 26_27-43779,38474167-BT 26_27-43779,"RBWH station",1,,3090018
309-5065,BT 26_27-43779,38474168-BT 26_27-43779,"RBWH station",1,,3090018
309-5065,BT 26_27-43779,38474169-BT 26_27-43779,"RBWH station",1,,3090018
309-5065,BT 26_27-43779,38474170-BT 26_27-43779,"RBWH station",1,,3090018
309-5065,BT 26_27-43779,38474171-BT 26_27-43779,"RBWH station",1,,3090018
309-5065,BT 26_27-43779,38474172-BT 26_27-43779,"RBWH station",1,,3090018
309-5065,BT 26_27-43779,38474173-BT 26_27-43779,"RBWH station",1,,3090018
309-5065,BT 26_27-43779,38474174-BT 26_27-43779,"RBWH station",1,,3090018
309-5065,BT 26_27-43779,38474175-BT 26_27-43779,"RBWH station",1,,3090018
309-5065,BT 26_27-43779,38474176-BT 26_27-43779,"RBWH station",1,,3090018
309-5065,BT 26_27-43779,38474177-BT 26_27-43779,"RBWH station",1,,3090018
309-5065,BT 26_27-43779,38474178-BT 26_27-43779,"RBWH station",1,,3090018
338-5065,BT 26_27-43779,38474179-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474180-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474181-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474182-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474183-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474184-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474185-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474186-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474187-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474188-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474189-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474190-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474191-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474192-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474193-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474194-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474195-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474196-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474197-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474198-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474199-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474200-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474201-BT 26_27-43779,"City, Queen St",0,,3380054
338-5065,BT 26_27-43779,38474202-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474203-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474204-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474205-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474206-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474207-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474208-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474209-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474210-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474211-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474212-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474213-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474214-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474215-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474216-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474217-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474218-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474219-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474220-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474221-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474222-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474223-BT 26_27-43779,"Chermside Interchange",1,,3380055
338-5065,BT 26_27-43779,38474224-BT 26_27-43779,"Chermside Interchange",1,,3380055
347-5065,BT 26_27-43779,38474225-BT 26_27-43779,"City, Queen St",0,,3470005
347-5065,BT 26_27-43779,38474226-BT 26_27-43779,"City, Queen St",0,,3470005
347-5065,BT 26_27-43779,38474227-BT 26_27-43779,"City, Queen St",0,,3470005
347-5065,BT 26_27-43779,38474228-BT 26_27-43779,"City, Queen St",0,,3470005
347-5065,BT 26_27-43779,38474229-BT 26_27-43779,"City, Queen St",0,,3470005
347-5065,BT 26_27-43779,38474230-BT 26_27-43779,"City, Queen St",0,,3470005
347-5065,BT 26_27-43779,38474231-BT 26_27-43779,"City, Queen St",0,,3470005
347-5065,BT 26_27-43779,38474232-BT 26_27-43779,"City, Queen St",0,,3470005
347-5065,BT 26_27-43779,38474233-BT 26_27-43779,"City, Queen St",0,,3470005
347-5065,BT 26_27-43779,38474234-BT 26_27-43779,"City, Queen St",0,,3470005
347-5065,BT 26_27-43779,38474235-BT 26_27-43779,"City, Queen St",0,,3470005
347-5065,BT 26_27-43779,38474236-BT 26_27-43779,"City, Queen St",0,,3470005
347-5065,BT 26_27-43779,38474237-BT 26_27-43779,"City, Queen St",0,,3470005
347-5065,BT 26_27-43779,38474238-BT 26_27-43779,"Stafford City",1,,3470006
347-5065,BT 26_27-43779,38474239-BT 26_27-43779,"Stafford City",1,,3470006
347-5065,BT 26_27-43779,38474240-BT 26_27-43779,"Stafford City",1,,3470006
347-5065,BT 26_27-43779,38474241-BT 26_27-43779,"Stafford City",1,,3470006
347-5065,BT 26_27-43779,38474242-BT 26_27-43779,"Stafford City",1,,3470006
347-5065,BT 26_27-43779,38474243-BT 26_27-43779,"Stafford City",1,,3470006
347-5065,BT 26_27-43779,38474244-BT 26_27-43779,"Stafford City",1,,3470006
347-5065,BT 26_27-43779,38474245-BT 26_27-43779,"Stafford City",1,,3470006
347-5065,BT 26_27-43779,38474246-BT 26_27-43779,"Stafford City",1,,3470006
347-5065,BT 26_27-43779,38474247-BT 26_27-43779,"Stafford City",1,,3470006
347-5065,BT 26_27-43779,38474248-BT 26_27-43779,"Stafford City",1,,3470006
347-5065,BT 26_27-43779,38474249-BT 26_27-43779,"Stafford City",1,,3470006
347-5065,BT 26_27-43779,38474250-BT 26_27-43779,"Stafford City",1,,3470006
348-5065,BT 26_27-43779,38474251-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474252-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474253-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474254-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474255-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474256-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474257-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474258-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474259-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474260-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474261-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474262-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474263-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474264-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474265-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474266-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474267-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474268-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474269-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474270-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474271-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474272-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474273-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474274-BT 26_27-43779,"City, Queen St",0,,3480003
348-5065,BT 26_27-43779,38474275-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474276-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474277-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474278-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474279-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474280-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474281-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474282-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474283-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474284-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474285-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474286-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474287-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474288-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474289-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474290-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474291-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474292-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474293-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474294-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474295-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474296-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474297-BT 26_27-43779,"Stafford City",1,,3480004
348-5065,BT 26_27-43779,38474298-BT 26_27-43779,"Stafford City",1,,3480004
375-5065,BT 26_27-43779,38474299-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474300-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474301-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474302-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474303-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474304-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474305-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474306-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474307-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474308-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474309-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474310-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474311-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474312-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474313-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474314-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474315-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474316-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474317-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474318-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474319-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474320-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474321-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474322-BT 26_27-43779,"Spring Hill, Wickham Tce",0,,3750027
375-5065,BT 26_27-43779,38474323-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474324-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474325-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474326-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474327-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474328-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474329-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474330-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474331-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474332-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474333-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474334-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474335-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474336-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474337-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474338-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474339-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474340-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474341-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474342-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474343-BT 26_27-43779,"Bardon",1,,3750028
375-5065,BT 26_27-43779,38474344-BT 26_27-43779,"Bardon",1,,3750028
